media_id,media_name,media_url
5556,CRAFT,http://blog.craftzine.com/
5568,Guardian Front Page,http://www.guardian.co.uk
5569,NYT &gt; Technology,http://www.nytimes.com/pages/technology/index.html?partner=rss
5645,TreeHugger,http://www.treehugger.com/
5670,io9,http://io9.com
5675,BBC News | News Front Page | UK Edition,http://news.bbc.co.uk/go/rss/-/1/hi/default.stm
5687,Macworld,http://www.macworld.com
5698,knittyBlog,http://knitty.com
5719,The Full Feed from HuffingtonPost.com,http://www.huffingtonpost.com/raw_feed_index.rdf
5729,NYT &gt; Movies,http://www.nytimes.com/pages/movies/index.html?partner=rss
5740,Small Business Trends,http://smallbiztrends.com
5759,BBC News | Technology | UK Edition,http://news.bbc.co.uk/go/rss/-/1/hi/technology/default.stm
5766,People.com Latest News,http://www.people.com/news
5770,NPR Topics: News,http://www.npr.org/templates/story/story.php?storyId=1001&ft=1&f=1001
5781,Consumerist: RSS,http://consumerist.com
5810,Gothamist,http://gothamist.com/
5831,NYT &gt; Opinion,http://www.nytimes.com/pages/opinion/index.html?partner=rss
5843,Core77,http://www.core77.com/blog/
5865,Freakonomics,http://freakonomics.blogs.nytimes.com
5878,New Yorker,http://www.newyorker.com/rss/feeds/everything.xml
5880,Gawker,http://gawker.com
5886,U.S. News,http://www.usnews.com
5906,Christian Science Monitor | All Stories,http://www.csmonitor.com
5934,mental_floss Blog,http://www.mentalfloss.com/blogs
5939,WSJ.com: Markets,http://online.wsj.com
5969,Gawker: Valleywag,http://gawker.com/tag/valleywag
5982,BusinessWeek.com,http://www.businessweek.com/
5999,NYT &gt; Most E-Mailed,http://www.nytimes.com/gst/mostemailed.html?partner=rss
6014,CNN.com - Technology,http://www.cnn.com/TECH/?eref=rss_tech
6020,Pogue's Posts,http://pogue.blogs.nytimes.com/
6081,Wonkette,http://wonkette.com
6148,WFMU's Beware of the Blog,http://blog.wfmu.org/freeform/
6149,Pitchfork: Latest News,http://www.pitchfork.com/news/
6154,Jezebel,http://jezebel.com
6168,Technology: Technology blog | guardian.co.uk,http://www.guardian.co.uk/technology/blog
6171,NYT &gt; Business,http://www.nytimes.com/pages/business/index.html?partner=rss
6185,Best Week Ever,http://www.bestweekever.tv
6258,"New Orleans, LA Local News, Breaking News, Sports & Weather - NOLA.com",http://nola.com
6259,"CNN Political Ticker: All politics, all the time - Blogs from CNN.com",http://politicalticker.blogs.cnn.com
6264,Commentary,http://www.commentarymagazine.com/blogs
6268,The Fix - Chris Cillizza’s politics blog on washingtonpost.com,http://voices.washingtonpost.com/thefix
6271,Lynn Sweet,http://blogs.suntimes.com/sweet
6276,The American Conservative,http://www.amconmag.com/blog/
6310,Enduring America,http://enduringamerica.com
6338,Western Journalism Center,http://www.westernjournalism.com
6368,The Democratic Daily,http://thedemocraticdaily.com
6404,http://blogs.reuters.com/pakistan/,http://blogs.reuters.com/pakistan
6443,"Political News - Local, National & World Politics | Washington Examiner",http://www.washingtonexaminer.com/politics
6476,The Hankster,http://grassrootsindependent.blogspot.com
